%     Depth,Temperature_,TC_m,RHOC_m,PHI,    RHOB,TC_m_min,TC_m_max,RHOC_m_miD,RHOC_m_max,    TC.log,      RHOC.log,       RHP,,
%         m,          °C,W/(mK),kJ/(m³K),n/n,g/cm³,    W/(mK),    W/(mK),kJ/(m³K),kJ/(m³K),    W/(mK),   kJ/(m³K),     µW/m³,,
2698.5,82.6771,2.719,2.666,0.267999,2.254,2.583,2.855,2.533,2.799,1.81674,3.06363439,0.92831,,
2699,82.7109,2.359,2.660,0.279408,2.303,2.241,2.477,2.527,2.793,1.61195,3.076174146,0.949414,,
2699.5,82.7337,2.484,2.598,0.309500667,2.286,2.360,2.608,2.468,2.728,1.60358,3.078526098,0.957328,,
2700,82.7562,1.840,2.419,0.376664667,2.22,1.748,1.932,2.299,2.540,1.20943,3.071305122,1.01009,,
2700.5,82.7854,2.067,2.597,0.310314667,2.09,1.964,2.171,2.467,2.727,1.41125,3.078953415,0.975793,,
2701,82.8198,2.156,2.749,0.237355333,2.226,2.048,2.263,2.611,2.886,1.59375,3.081394634,0.907206,,
2701.5,82.8466,2.065,2.756,0.227501,2.38,1.962,2.169,2.618,2.894,1.56139,3.073251707,0.930948,,
2702,82.874,2.150,2.713,0.243839,2.396,2.043,2.258,2.578,2.849,1.57766,3.063535854,0.909845,,
2702.5,82.9114,1.645,2.626,0.280932333,2.359,1.563,1.727,2.495,2.757,1.24133,3.054045366,0.981069,,
2703,82.9429,2.631,2.604,0.297612333,2.286,2.499,2.762,2.474,2.734,1.69777,3.06427,0.91512,,
2703.5,82.9648,2.358,2.732,0.237656667,2.256,2.240,2.476,2.596,2.869,1.70586,3.06920878,0.883465,,
2704,83.0003,2.607,2.711,0.243622333,2.369,2.476,2.737,2.575,2.846,1.8255,3.061252683,0.883465,,
2704.5,83.0301,2.230,2.699,0.239415333,2.35,2.118,2.341,2.564,2.834,1.63092,3.046649268,0.917759,,
2705,83.0695,1.522,2.741,0.214717,2.36,1.446,1.598,2.604,2.878,1.24792,3.043490976,0.994259,,
2705.5,83.0995,1.621,2.711,0.240919333,2.412,1.539,1.702,2.576,2.847,1.27758,3.057774878,0.981069,,
2706,83.123,1.942,2.699,0.248970333,2.365,1.845,2.039,2.564,2.834,1.45198,3.059949024,0.944137,,
2706.5,83.1429,1.693,2.699,0.253196667,2.339,1.609,1.778,2.564,2.834,1.30434,3.066697805,0.996897,,
2707,83.1714,2.044,2.768,0.222107667,2.333,1.941,2.146,2.629,2.906,1.55889,3.074706829,0.923034,,
2707.5,83.2155,2.389,2.775,0.222375667,2.396,2.270,2.508,2.636,2.914,1.75959,3.080652683,0.896654,,
2708,83.2412,1.853,2.788,0.223093667,2.406,1.761,1.946,2.648,2.927,1.44315,3.091703659,0.946776,,
2708.5,83.2762,1.335,2.754,0.24654,2.397,1.269,1.402,2.616,2.892,1.09817,3.09829122,1.00217,,
2709,83.304,1.861,2.804,0.220715667,2.355,1.768,1.955,2.663,2.944,1.45198,3.100792195,0.944137,,
2709.5,83.3265,1.759,2.814,0.217101333,2.406,1.671,1.847,2.673,2.954,1.39444,3.103859024,0.949414,,
2710,83.3546,2.529,2.834,0.20404,2.412,2.402,2.655,2.692,2.976,1.88816,3.102605366,0.833344,,
2710.5,83.3816,2.498,2.832,0.206654,2.438,2.373,2.623,2.691,2.974,1.86287,3.104745122,0.875551,,
2711,83.4103,2.083,2.818,0.209387,2.435,1.978,2.187,2.677,2.959,1.60713,3.097083902,0.91512,,
2711.5,83.4327,2.265,2.855,0.186043,2.422,2.152,2.378,2.712,2.997,1.77112,3.095713902,0.883465,,
2712,83.4739,2.392,2.795,0.219720667,2.472,2.272,2.511,2.655,2.934,1.76757,3.092405122,0.925671,,
2712.5,83.4955,2.975,2.679,0.269505667,2.402,2.826,3.123,2.545,2.813,1.93564,3.075683659,0.899293,,
2713,83.5304,2.182,2.660,0.281550667,2.304,2.073,2.291,2.527,2.793,1.52001,3.079520244,0.975793,,
2713.5,83.5604,1.844,2.692,0.259377333,2.289,1.752,1.936,2.558,2.827,1.3804,3.070377561,0.95469,,
2714,83.5915,2.066,2.740,0.233577333,2.339,1.963,2.169,2.603,2.878,1.55025,3.069710976,0.907206,,
2714.5,83.6159,2.034,2.656,0.274366333,2.37,1.932,2.136,2.523,2.789,1.45765,3.065815366,0.946776,,
2715,83.6445,1.478,2.624,0.285715667,2.293,1.404,1.552,2.493,2.756,1.14445,3.060273415,1.03383,,
2715.5,83.6686,1.708,2.724,0.229273333,2.269,1.623,1.794,2.588,2.860,1.346,3.051083415,0.975793,,
2716,83.7022,1.315,2.767,0.205509,2.383,1.249,1.381,2.628,2.905,1.12058,3.051019512,0.988983,,
2716.5,83.7317,1.738,2.766,0.197023333,2.432,1.651,1.825,2.628,2.904,1.41144,3.038582927,0.957328,,
2717,83.7621,1.849,2.765,0.198459333,2.452,1.756,1.941,2.627,2.904,1.48052,3.040212927,0.938862,,
2717.5,83.7952,1.622,2.785,0.187232667,2.446,1.541,1.703,2.646,2.924,1.34824,3.040456585,0.959965,,
2718,83.8198,1.505,2.783,0.184981667,2.473,1.429,1.580,2.644,2.922,1.27079,3.036133171,0.986345,,
2718.5,83.84,2.081,2.729,0.205509,2.469,1.977,2.185,2.593,2.866,1.61372,3.021220976,0.92831,,
2719,83.874,2.332,2.596,0.269096667,2.432,2.216,2.449,2.467,2.726,1.62144,3.014476829,0.933585,,
2719.5,83.9035,1.694,2.675,0.225463667,2.303,1.609,1.779,2.541,2.809,1.34264,3.007644146,0.999534,,
2720,83.9314,1.888,2.659,0.228722,2.392,1.794,1.982,2.526,2.792,1.45475,3.000287073,0.975793,,
2720.5,83.9703,1.543,2.714,0.199835333,2.386,1.465,1.620,2.578,2.849,1.27897,3.000677561,0.996897,,
2721,84.0024,1.887,2.620,0.243354667,2.446,1.792,1.981,2.489,2.751,1.43004,2.992346098,0.962603,,
2721.5,84.0253,2.439,2.525,0.285454667,2.362,2.317,2.561,2.399,2.652,1.63752,2.989088293,0.930948,,
2722,84.05,2.354,2.457,0.315989667,2.276,2.237,2.472,2.334,2.580,1.53174,2.991812439,0.944137,,
2722.5,84.0812,1.892,2.637,0.238897,2.216,1.798,1.987,2.505,2.769,1.44045,2.998587073,0.957328,,
2723,84.1156,2.153,2.729,0.191805,2.362,2.045,2.261,2.593,2.866,1.68716,3.001595122,0.938862,,
2723.5,84.1459,1.894,2.668,0.214878,2.462,1.799,1.988,2.535,2.802,1.48144,2.986737805,0.949414,,
2724,84.1664,2.491,2.668,0.209822667,2.415,2.366,2.615,2.534,2.801,1.85022,2.978609268,0.896654,,
2724.5,84.2001,2.262,2.712,0.179421,2.423,2.149,2.375,2.576,2.847,1.78496,2.96990439,0.896654,,
2725,84.2272,2.104,2.647,0.208631,2.488,1.999,2.210,2.515,2.780,1.6219,2.960818049,0.938862,,
2725.5,84.2543,1.550,2.683,0.184575333,2.425,1.473,1.628,2.549,2.817,1.30277,2.954001951,0.999534,,
2726,84.2907,1.651,2.564,0.229928,2.47,1.569,1.734,2.436,2.692,1.31048,2.928472439,1.00481,,
2726.5,84.3197,1.626,2.633,0.188595667,2.383,1.545,1.708,2.501,2.764,1.34916,2.918918293,0.970517,,
2727,84.345,2.131,2.434,0.277751333,2.473,2.025,2.238,2.312,2.556,1.50149,2.91059439,1.01272,,
2727.5,84.3782,1.522,2.569,0.200841,2.283,1.446,1.598,2.440,2.697,1.26401,2.886405122,0.99162,,
2728,84.41,1.553,2.521,0.216737333,2.443,1.476,1.631,2.395,2.647,1.26585,2.873997805,1.01272,,
2728.5,84.4311,1.994,2.483,0.231763333,2.41,1.895,2.094,2.358,2.607,1.51202,2.869047317,0.946776,,
2729,84.4545,1.640,2.516,0.213834,2.376,1.558,1.722,2.390,2.642,1.32471,2.865383902,0.981069,,
2729.5,84.4921,1.614,2.546,0.195417667,2.412,1.533,1.694,2.419,2.673,1.33177,2.859440244,0.999534,,
2730,84.5242,1.332,2.509,0.211533,2.469,1.265,1.399,2.383,2.634,1.12678,2.855843171,1.0391,,
2730.5,84.5488,1.379,2.532,0.194792667,2.418,1.310,1.448,2.405,2.659,1.17391,2.847235366,1.0391,,
2731,84.5738,2.129,2.438,0.233890667,2.455,2.023,2.235,2.316,2.559,1.58565,2.838065122,0.938862,,
2731.5,84.6026,3.733,2.270,0.301309667,2.375,3.547,3.920,2.156,2.383,2.15643,2.836386341,0.833344,,
2732,84.6364,2.808,2.400,0.246155,2.24,2.667,2.948,2.280,2.520,1.92357,2.831006585,0.864999,,
2732.5,84.6716,1.837,2.559,0.161195333,2.343,1.745,1.928,2.431,2.687,1.53517,2.815707805,0.962603,,
2733,84.6998,1.706,2.511,0.178905,2.528,1.621,1.792,2.385,2.637,1.41692,2.804257073,0.978431,,
2733.5,84.7318,1.945,2.538,0.159278,2.502,1.848,2.043,2.411,2.664,1.61465,2.79439561,0.938862,,
2734,84.7544,2.690,2.489,0.182682333,2.526,2.555,2.824,2.364,2.613,2.04729,2.792305854,0.870275,,
2734.5,84.7801,1.869,2.469,0.188602667,2.481,1.776,1.963,2.346,2.593,1.51044,2.78639,0.949414,,
2735,84.8154,2.157,2.463,0.190672333,2.472,2.049,2.264,2.340,2.586,1.6919,2.784764878,0.930948,,
2735.5,84.8386,1.934,2.460,0.187486667,2.47,1.837,2.030,2.337,2.583,1.55468,2.776754146,0.978431,,
2736,84.872,2.026,2.471,0.179368333,2.469,1.925,2.127,2.348,2.595,1.63073,2.772281951,0.936224,,
2736.5,84.8925,2.275,2.391,0.211656333,2.495,2.161,2.388,2.271,2.510,1.71793,2.762956829,0.917759,,
2737,84.9197,2.074,2.430,0.192667,2.429,1.970,2.178,2.308,2.551,1.63528,2.761319756,0.946776,,
2737.5,84.946,2.412,2.435,0.181485333,2.463,2.292,2.533,2.313,2.557,1.87625,2.746134878,0.883465,,
2738,84.9771,3.251,2.317,0.231185333,2.483,3.089,3.414,2.201,2.433,2.20325,2.740858049,0.912482,,
2738.5,85.0097,2.396,2.352,0.212796667,2.385,2.276,2.515,2.235,2.470,1.78681,2.734883902,0.917759,,
2739,85.0352,2.354,2.379,0.193223333,2.415,2.236,2.471,2.260,2.498,1.80968,2.72107122,0.909845,,
2739.5,85.0733,2.582,2.336,0.207724333,2.463,2.453,2.711,2.219,2.453,1.90934,2.712998293,0.88874,,
2740,85.0973,2.835,2.315,0.210400667,2.432,2.693,2.977,2.199,2.431,2.04775,2.701083415,0.875551,,
2740.5,85.1226,2.602,2.259,0.231277,2.422,2.472,2.732,2.146,2.372,1.85635,2.696346341,0.904568,,
2741,85.153,2.263,2.320,0.198662333,2.385,2.150,2.376,2.204,2.436,1.74061,2.683776098,0.92831,,
2741.5,85.1776,2.412,2.345,0.181385667,2.45,2.292,2.533,2.227,2.462,1.87652,2.672098537,0.907206,,
2742,85.2005,2.207,2.335,0.181281667,2.489,2.097,2.317,2.219,2.452,1.74489,2.664407561,0.91512,,
2742.5,85.2351,1.897,2.342,0.175707667,2.498,1.803,1.992,2.225,2.459,1.55171,2.659852195,0.965242,,
2743,85.2733,2.790,2.343,0.17059,2.502,2.651,2.930,2.226,2.460,2.14906,2.65104,0.894016,,
2743.5,85.2932,3.181,2.261,0.204348333,2.518,3.022,3.340,2.148,2.374,2.26534,2.647163659,0.917759,,
2744,85.3175,2.458,2.261,0.204451333,2.438,2.335,2.581,2.148,2.374,1.84481,2.647306341,0.917759,,
2744.5,85.3448,2.181,2.340,0.164301,2.432,2.072,2.290,2.223,2.457,1.76598,2.637295366,0.92831,,
2745,85.3658,2.541,2.291,0.18373,2.518,2.414,2.668,2.176,2.405,1.95172,2.632344634,0.896654,,
2745.5,85.3886,2.239,2.205,0.217911333,2.475,2.127,2.351,2.095,2.316,1.68307,2.629143171,0.933585,,
2746,85.42,3.051,2.239,0.199829667,2.415,2.899,3.204,2.127,2.351,2.20765,2.620577805,0.838619,,
2746.5,85.454,2.187,2.229,0.198396667,2.446,2.078,2.297,2.118,2.340,1.69441,2.610141707,0.938862,,
2747,85.4783,2.152,2.239,0.188672,2.453,2.045,2.260,2.127,2.351,1.69348,2.599803171,0.92831,,
2747.5,85.5095,2.446,2.125,0.229976333,2.472,2.324,2.568,2.019,2.231,1.77331,2.590582439,0.970517,,
2748,85.5298,3.151,2.083,0.249025333,2.392,2.993,3.308,1.979,2.188,2.08809,2.598084878,0.880827,,
2748.5,85.5571,2.059,2.193,0.204503667,2.35,1.956,2.162,2.083,2.303,1.602,2.593306829,0.959965,,
2749,85.588,1.766,2.268,0.169755667,2.443,1.677,1.854,2.155,2.382,1.47176,2.587781707,0.983708,,
2749.5,85.6143,3.237,2.170,0.208183333,2.502,3.075,3.399,2.061,2.278,2.2822,2.581864634,0.841257,,
2750,85.6295,2.755,2.184,0.202001667,2.44,2.617,2.892,2.074,2.293,2.02739,2.580802195,0.891379,,
2750.5,85.659,2.540,2.189,0.195719667,2.443,2.413,2.667,2.079,2.298,1.91778,2.572708049,0.923034,,
2751,85.6825,2.218,2.231,0.175263333,2.456,2.107,2.329,2.119,2.342,1.76598,2.567234878,0.92831,,
2751.5,85.7135,2.400,2.212,0.180161667,2.516,2.280,2.520,2.101,2.322,1.87185,2.560997073,0.957328,,
2752,85.7409,3.107,2.131,0.208522333,2.489,2.952,3.263,2.024,2.237,2.20826,2.551852683,0.92831,,
2752.5,85.7707,2.233,2.188,0.180210667,2.416,2.121,2.345,2.079,2.298,1.76421,2.541785366,0.949414,,
2753,85.7951,2.690,2.065,0.229582333,2.481,2.556,2.825,1.961,2.168,1.90915,2.543461951,0.907206,,
2753.5,85.8106,2.140,2.056,0.236740667,2.397,2.033,2.247,1.953,2.158,1.58619,2.551419268,0.986345,,
2754,85.8303,2.180,2.192,0.184118667,2.372,2.071,2.289,2.082,2.301,1.72136,2.552197805,0.936224,,
2754.5,85.8552,2.929,2.159,0.198925333,2.478,2.783,3.076,2.051,2.267,2.1397,2.554844878,0.849171,,
2755,85.8784,2.859,2.181,0.191805,2.459,2.716,3.002,2.072,2.290,2.12184,2.558828293,0.872913,,
2755.5,85.9022,2.925,2.196,0.183639333,2.462,2.779,3.071,2.087,2.306,2.18933,2.55518122,0.857085,,
2756,85.9305,2.419,2.261,0.156755667,2.479,2.298,2.540,2.148,2.374,1.94632,2.556907805,0.917759,,
2756.5,85.9498,2.511,2.211,0.178591,2.533,2.385,2.636,2.100,2.321,1.94678,2.557114146,0.923034,,
2757,85.9746,2.502,2.258,0.157468667,2.483,2.377,2.627,2.145,2.371,2.00004,2.555638537,0.930948,,
2757.5,86.0034,3.029,2.403,0.089938333,2.538,2.878,3.181,2.283,2.524,2.62046,2.560496341,0.833344,,
2758,86.0355,2.622,2.219,0.17439,2.685,2.491,2.753,2.108,2.330,2.0297,2.556043415,0.917759,,
2758.5,86.0539,2.223,2.177,0.192063667,2.501,2.112,2.335,2.068,2.285,1.73112,2.55562439,0.944137,,
2759,86.0727,2.538,2.201,0.181718,2.46,2.411,2.665,2.091,2.311,1.95516,2.555263415,0.91512,,
2759.5,86.1027,2.936,2.211,0.178626667,2.489,2.789,3.083,2.101,2.322,2.21359,2.557496829,0.864999,,
2760,86.1274,2.979,2.249,0.160821667,2.495,2.830,3.128,2.136,2.361,2.30487,2.554485122,0.85181,,
2760.5,86.149,2.264,2.220,0.17452,2.535,2.150,2.377,2.109,2.331,1.79749,2.556549268,0.936224,,
2761,86.174,2.816,2.208,0.181039333,2.506,2.675,2.956,2.098,2.319,2.13074,2.559821707,0.912482,,
2761.5,86.1953,2.474,2.204,0.184998333,2.492,2.350,2.597,2.094,2.314,1.90579,2.564033415,0.930948,,
2762,86.2068,2.559,2.218,0.181881667,2.475,2.431,2.687,2.107,2.328,1.96788,2.569050244,0.936224,,
2762.5,86.227,1.776,2.269,0.159383333,2.481,1.687,1.864,2.155,2.382,1.49517,2.568566585,1.02328,,
2763,86.2446,2.781,2.200,0.188609667,2.529,2.642,2.920,2.090,2.310,2.085,2.568130488,0.92831,,
2763.5,86.2733,2.959,2.204,0.188696667,2.475,2.811,3.107,2.094,2.314,2.1923,2.571193902,0.870275,,
2764,86.3034,3.372,2.209,0.187211667,2.466,3.203,3.540,2.099,2.319,2.44368,2.572363659,0.801688,,
2764.5,86.3232,2.721,2.179,0.199580667,2.46,2.585,2.857,2.070,2.288,2.01513,2.572193659,0.875551,,
2765,86.3531,2.527,2.207,0.188912667,2.448,2.400,2.653,2.096,2.317,1.92812,2.573906829,0.875551,,
2765.5,86.3784,2.290,2.229,0.181222,2.472,2.175,2.404,2.117,2.340,1.79835,2.577024146,0.904568,,
2766,86.3975,2.144,2.224,0.184513667,2.489,2.037,2.252,2.113,2.335,1.69738,2.579282195,0.952051,,
2766.5,86.4235,2.294,2.271,0.166616333,2.489,2.179,2.409,2.157,2.384,1.83664,2.583993902,0.907206,,
2767,86.4487,2.409,2.249,0.179412,2.526,2.288,2.529,2.136,2.361,1.87922,2.589831951,0.896654,,
2767.5,86.4642,2.168,2.290,0.165464333,2.493,2.059,2.276,2.175,2.404,1.75465,2.597481951,0.923034,,
2768,86.4815,2.154,2.320,0.153614667,2.518,2.047,2.262,2.204,2.436,1.77212,2.600794634,0.936224,,
2768.5,86.4995,2.988,2.153,0.220962,2.543,2.838,3.137,2.045,2.261,2.09858,2.594179756,0.917759,,
2769,86.5291,3.120,2.257,0.179751,2.403,2.964,3.276,2.144,2.370,2.32247,2.59717439,0.804325,,
2769.5,86.5525,2.541,2.267,0.174719333,2.475,2.414,2.668,2.153,2.380,1.97683,2.595593171,0.872913,,
2770,86.5855,2.374,2.265,0.177249,2.501,2.255,2.493,2.152,2.378,1.86248,2.599207561,0.912482,,
2770.5,86.608,2.376,2.275,0.174409667,2.505,2.257,2.494,2.161,2.388,1.87092,2.601778049,0.946776,,
2771,86.6267,2.130,2.283,0.175206333,2.516,2.024,2.237,2.169,2.398,1.70825,2.610453171,0.952051,,
2771.5,86.6511,2.127,2.288,0.176109333,2.496,2.020,2.233,2.174,2.402,1.70389,2.615850732,0.923034,,
2772,86.6734,1.992,2.279,0.183602667,2.506,1.893,2.092,2.165,2.393,1.60023,2.622400488,0.981069,,
2772.5,86.7008,2.538,2.292,0.183272667,2.486,2.411,2.665,2.177,2.406,1.95087,2.632309268,0.92831,,
2773,86.7246,2.413,2.358,0.159335333,2.488,2.293,2.534,2.240,2.475,1.93544,2.643127317,0.917759,,
2773.5,86.7593,2.478,2.243,0.212181333,2.541,2.354,2.602,2.130,2.355,1.83645,2.647283659,0.925671,,
2774,86.7875,2.482,2.290,0.192627333,2.423,2.358,2.606,2.175,2.404,1.89055,2.647978049,0.90193,,
2774.5,86.8106,2.235,2.335,0.171831,2.47,2.123,2.346,2.218,2.452,1.78477,2.646762439,0.91512,,
2775,86.8326,2.456,2.323,0.173163667,2.506,2.333,2.579,2.207,2.439,1.92635,2.639550244,0.896654,,
2775.5,86.8488,2.359,2.302,0.179007667,2.508,2.241,2.477,2.187,2.418,1.84844,2.633204634,0.917759,,
2776,86.8684,1.908,2.325,0.168647,2.486,1.813,2.004,2.209,2.441,1.57188,2.632967073,0.967879,,
2776.5,86.9022,2.045,2.269,0.192191333,2.518,1.942,2.147,2.155,2.382,1.61743,2.630415122,0.970517,,
2777,86.9335,2.044,2.321,0.167430667,2.463,1.941,2.146,2.205,2.437,1.66633,2.627426098,0.949414,,
2777.5,86.9696,1.754,2.328,0.162773667,2.506,1.667,1.842,2.211,2.444,1.47473,2.624483902,0.996897,,
2778,86.9872,2.060,2.288,0.183266333,2.533,1.957,2.164,2.174,2.403,1.64551,2.629338049,0.959965,,
2778.5,86.9968,2.114,2.313,0.175589,2.492,2.008,2.219,2.197,2.428,1.69626,2.635346585,0.959965,,
2779,87.0253,2.588,2.224,0.212671,2.498,2.459,2.718,2.113,2.335,1.89927,2.633598293,0.959965,,
2779.5,87.0451,2.104,2.336,0.163001667,2.429,1.999,2.209,2.219,2.453,1.71662,2.631944634,0.944137,,
2780,87.0741,2.689,2.304,0.174496,2.519,2.555,2.824,2.189,2.419,2.07228,2.626238049,0.907206,,
2780.5,87.1056,2.651,2.252,0.196693667,2.503,2.519,2.784,2.139,2.364,1.98185,2.625016341,0.88874,,
2781,87.1314,2.385,2.319,0.165244667,2.449,2.266,2.505,2.203,2.435,1.90097,2.621564878,0.896654,,
2781.5,87.1608,2.067,2.270,0.183406,2.519,1.964,2.171,2.156,2.383,1.64978,2.614636585,0.946776,,
2782,87.184,2.215,2.219,0.200498333,2.481,2.104,2.326,2.108,2.330,1.70686,2.606319512,0.936224,,
2782.5,87.216,2.328,2.242,0.198018,2.456,2.211,2.444,2.130,2.354,1.78207,2.619960488,0.925671,,
2783,87.241,1.845,2.314,0.173080333,2.458,1.753,1.937,2.199,2.430,1.52067,2.631987561,0.962603,,
2783.5,87.261,2.106,2.271,0.194934667,2.518,2.001,2.211,2.157,2.384,1.6509,2.636992683,0.938862,,
2784,87.2905,1.901,2.338,0.164746,2.456,1.806,1.996,2.221,2.455,1.57393,2.636776341,0.970517,,
2784.5,87.3164,2.041,2.337,0.165993667,2.533,1.939,2.143,2.220,2.454,1.66725,2.637839024,0.959965,,
2785,87.3331,2.160,2.361,0.160896667,2.538,2.052,2.268,2.243,2.479,1.75966,2.648902683,0.938862,,
2785.5,87.3601,1.813,2.317,0.181197667,2.529,1.722,1.903,2.201,2.433,1.48541,2.649204634,1.01536,,
2786,87.388,1.721,2.304,0.184315333,2.492,1.635,1.807,2.189,2.420,1.41904,2.64459439,1.02328,,
2786.5,87.4102,1.940,2.334,0.169201,2.483,1.843,2.037,2.218,2.451,1.59251,2.641527805,0.975793,,
2787,87.4296,1.990,2.350,0.161116667,2.512,1.891,2.090,2.233,2.468,1.64234,2.640286585,0.965242,,
2787.5,87.4561,1.872,2.303,0.181176333,2.523,1.778,1.965,2.188,2.418,1.52502,2.637860732,0.99162,,
2788,87.4821,2.265,2.258,0.198639,2.491,2.152,2.378,2.145,2.371,1.742,2.633620244,0.944137,,
2788.5,87.5041,2.214,2.297,0.182607333,2.445,2.103,2.325,2.182,2.412,1.74647,2.635491463,0.912482,,
2789,87.5348,1.854,2.305,0.182508,2.489,1.761,1.946,2.190,2.421,1.51052,2.641993171,0.99162,,
2789.5,87.5589,2.113,2.362,0.157379,2.485,2.007,2.218,2.244,2.480,1.73475,2.643393171,0.944137,,
2790,87.5795,1.612,2.365,0.154452,2.536,1.532,1.693,2.247,2.483,1.38548,2.640711463,1.01272,,
2790.5,87.6065,2.905,2.298,0.183274667,2.552,2.759,3.050,2.183,2.413,2.17807,2.637648537,0.894016,,
2791,87.6285,2.646,2.297,0.182887667,2.491,2.514,2.779,2.182,2.411,2.01975,2.635526341,0.92831,,
2791.5,87.664,1.971,2.275,0.190670333,2.481,1.872,2.070,2.161,2.389,1.57307,2.632649756,1.00217,,
2792,87.6918,2.064,2.245,0.206803333,2.466,1.961,2.167,2.133,2.357,1.60069,2.63896439,0.986345,,
2792.5,87.713,2.473,2.267,0.203745333,2.446,2.349,2.596,2.154,2.381,1.85538,2.650818049,0.996897,,
2793,87.7368,1.435,2.280,0.207044667,2.438,1.363,1.507,2.166,2.395,1.19948,2.667561463,1.02064,,
2793.5,87.7565,1.591,2.306,0.203858667,2.446,1.511,1.671,2.190,2.421,1.30592,2.681673415,0.994259,,
2794,87.7849,1.526,2.384,0.169378333,2.452,1.450,1.602,2.265,2.503,1.30415,2.683268049,1.01536,,
2794.5,87.8208,1.972,2.352,0.186613667,2.515,1.873,2.070,2.235,2.470,1.58117,2.687619268,0.970517,,
2795,87.8432,1.775,2.374,0.177477333,2.478,1.686,1.864,2.255,2.492,1.46609,2.688972439,0.981069,,
2795.5,87.8702,1.017,2.377,0.176876333,2.495,0.966,1.068,2.258,2.496,0.927472,2.690560244,1.08131,,
2796,87.8868,1.733,2.443,0.147425,2.492,1.646,1.820,2.321,2.566,1.48356,2.695003415,0.994259,,
2796.5,87.9114,1.639,2.373,0.181264,2.559,1.557,1.721,2.254,2.491,1.36763,2.694859268,1.03647,,
2797,87.9464,1.890,2.359,0.185116333,2.486,1.795,1.984,2.241,2.477,1.53003,2.690310976,1.00745,,
2797.5,87.9765,2.444,2.363,0.180845333,2.482,2.322,2.566,2.245,2.481,1.89827,2.686419512,0.907206,,
2798,87.9964,1.902,2.319,0.198119667,2.481,1.806,1.997,2.204,2.435,1.51507,2.682146098,1.00217,,
2798.5,88.0284,2.095,2.353,0.179227,2.452,1.990,2.200,2.235,2.471,1.67636,2.675020976,0.981069,,
2799,88.0561,1.667,2.359,0.174436,2.492,1.584,1.750,2.241,2.477,1.39636,2.671062683,1.01272,,
2799.5,88.0727,2.187,2.305,0.196909333,2.503,2.077,2.296,2.189,2.420,1.69738,2.668039268,0.952051,,
2800,88.0925,1.888,2.318,0.188974,2.462,1.793,1.982,2.202,2.434,1.52205,2.664155854,0.978431,,
2800.5,88.1124,2.091,2.348,0.177723,2.478,1.986,2.195,2.230,2.465,1.67662,2.667859756,1.00481,,
2801,88.1387,1.766,2.330,0.186257667,2.495,1.678,1.854,2.213,2.446,1.44599,2.668928049,1.02064,,
2801.5,88.176,2.013,2.287,0.205718,2.483,1.912,2.113,2.173,2.402,1.57123,2.670367317,0.981069,,
2802,88.204,2.479,2.300,0.200938333,2.446,2.355,2.603,2.185,2.415,1.86656,2.672099024,0.917759,,
2802.5,88.2256,1.999,2.203,0.245984,2.446,1.899,2.099,2.093,2.314,1.48915,2.682257805,0.95469,,
2803,88.2498,1.227,2.357,0.176089333,2.352,1.166,1.289,2.239,2.475,1.08328,2.672675366,1.0391,,
2803.5,88.2806,1.112,2.361,0.167753333,2.495,1.056,1.167,2.243,2.479,1.00352,2.661297805,1.0391,,
2804,88.3065,1.474,2.300,0.190697333,2.521,1.400,1.548,2.185,2.415,1.24337,2.652702439,0.983708,,
2804.5,88.3275,1.984,2.336,0.171533,2.478,1.884,2.083,2.219,2.452,1.61762,2.646850732,0.952051,,
2805,88.3605,1.670,2.278,0.194465333,2.506,1.586,1.753,2.164,2.392,1.37006,2.642290244,1.00217,,
2805.5,88.391,2.359,2.300,0.177110333,2.456,2.241,2.477,2.185,2.415,1.85318,2.627890244,0.909845,,
2806,88.4125,1.872,2.288,0.178940667,2.492,1.779,1.966,2.174,2.402,1.52911,2.621106098,0.996897,,
2806.5,88.4348,1.402,2.312,0.167457333,2.503,1.332,1.472,2.197,2.428,1.21788,2.619945854,1.04438,,
2807,88.4536,1.244,2.296,0.173247,2.515,1.182,1.307,2.181,2.410,1.09786,2.616874146,1.08131,,
2807.5,88.4751,1.829,2.344,0.148050333,2.508,1.737,1.920,2.227,2.462,1.55224,2.611793171,1.01272,,
2808,88.5108,1.699,2.308,0.166151,2.561,1.614,1.784,2.193,2.424,1.43084,2.614302927,1.03383,,
2808.5,88.5424,2.112,2.296,0.170745,2.521,2.006,2.217,2.182,2.411,1.70536,2.612903171,0.981069,,
2809,88.5626,2.199,2.289,0.173397333,2.509,2.089,2.309,2.175,2.404,1.75742,2.611866585,0.95469,,
2809.5,88.592,1.450,2.311,0.164122667,2.503,1.378,1.523,2.195,2.426,1.25598,2.612563171,1.06548,,
2810,88.624,1.918,2.256,0.185813,2.523,1.823,2.014,2.143,2.368,1.5477,2.607538293,1.00217,,
2810.5,88.651,1.898,2.319,0.161366,2.479,1.803,1.993,2.203,2.435,1.57782,2.614242683,0.994259,,
2811,88.679,1.969,2.316,0.162460333,2.523,1.871,2.068,2.200,2.432,1.62514,2.613760488,0.975793,,
2811.5,88.6976,2.199,2.330,0.156675,2.528,2.089,2.309,2.214,2.447,1.79618,2.615159512,0.962603,,
2812,88.7219,1.636,2.306,0.166868,2.541,1.554,1.718,2.190,2.421,1.38529,2.613435122,1.03119,,
